TEST_ID	DATETIME_UTC	START_DATETIME_UTC	TEST_TYPE	APP_PLATFORM	APP_VERSION	ENGINE_VERSION	DEVICE_UUID	DEVICE_ALIAS	DEVICE	DEVICE_HWBRAND	DEVICE_HWMODEL	DEVICE_HACKED	DEVICE_BOARD_BRAND	DEVICE_BOARD_MODEL	DEVICE_CPU_BRAND	DEVICE_CPU_MODEL	DEVICE_CPU_ARCH	DEVICE_CPU_FREQUENCY	DEVICE_CPU_CORES	DEVICE_CPU_AES_SUPPORT	DEVICE_RAM	OS_NAME	OS_VERSION	OS_LOCALE	OS_KERNEL_TYPE	OS_KERNEL_VERSION	IP_VERSION	IPV4	IPV6	ISP	MOBILE_ISP	NET_TYPE	NET_TECHNO	NET_COMMENT	NET_NAME	NET_BEST_DOWNLINK_SPEED	NET_BEST_UPLINK_SPEED	MOBILE_SIM_MCC	MOBILE_SIM_MNC	MOBILE_SIM_OP	MOBILE_APN	RA_START_MODE	RA_START_CELL_GEN	RA_START_NET_MCC	RA_START_NET_MNC	RA_START_CELL_ID	RA_START_BASE_STATION_ID	RA_START_NETWORK_ID	RA_START_SYSTEM_ID	RA_START_LAC	RA_START_TAC	RA_START_PSC	RA_START_PCI	RA_START_CID	RA_START_RNC	RA_START_ENB	RA_START_ARFCN	RA_START_BANDWIDTH	RA_START_RSSI	RA_START_RSCP	RA_START_RSRP	RA_START_RSRQ	RA_START_RSSNR	RA_START_CQI	RA_START_ASU	RA_START_ECIO	RA_START_BER	RA_START_SNR	RA_START_CSI_RSRP	RA_START_CSI_RSRQ	RA_START_CSI_SINR	RA_START_SS_RSRP	RA_START_SS_RSRQ	RA_START_SS_SINR	RA_START_LEVEL	RA_START_TIMING_ADVANCE	RA_START_CARRIERS	RA_BEST_MODE	RA_BEST_CELL_GEN	RA_BEST_NET_MCC	RA_BEST_NET_MNC	RA_BEST_CELL_ID	RA_BEST_BASE_STATION_ID	RA_BEST_NETWORK_ID	RA_BEST_SYSTEM_ID	RA_BEST_LAC	RA_BEST_TAC	RA_BEST_PSC	RA_BEST_PCI	RA_BEST_CID	RA_BEST_RNC	RA_BEST_ENB	RA_BEST_ARFCN	RA_BEST_BANDWIDTH	RA_BEST_RSSI	RA_BEST_RSCP	RA_BEST_RSRP	RA_BEST_RSRQ	RA_BEST_RSSNR	RA_BEST_CQI	RA_BEST_ASU	RA_BEST_ECIO	RA_BEST_BER	RA_BEST_SNR	RA_BEST_CSI_RSRP	RA_BEST_CSI_RSRQ	RA_BEST_CSI_SINR	RA_BEST_SS_RSRP	RA_BEST_SS_RSRQ	RA_BEST_SS_SINR	RA_BEST_LEVEL	RA_BEST_TIMING_ADVANCE	RA_BEST_CARRIERS	RA_END_MODE	RA_END_CELL_GEN	RA_END_NET_MCC	RA_END_NET_MNC	RA_END_CELL_ID	RA_END_BASE_STATION_ID	RA_END_NETWORK_ID	RA_END_SYSTEM_ID	RA_END_LAC	RA_END_TAC	RA_END_PSC	RA_END_PCI	RA_END_CID	RA_END_RNC	RA_END_ENB	RA_END_ARFCN	RA_END_BANDWIDTH	RA_END_RSSI	RA_END_RSCP	RA_END_RSRP	RA_END_RSRQ	RA_END_RSSNR	RA_END_CQI	RA_END_ASU	RA_END_ECIO	RA_END_BER	RA_END_SNR	RA_END_CSI_RSRP	RA_END_CSI_RSRQ	RA_END_CSI_SINR	RA_END_SS_RSRP	RA_END_SS_RSRQ	RA_END_SS_SINR	RA_END_LEVEL	RA_END_TIMING_ADVANCE	RA_END_CARRIERS	WIFI_BSSID	WIFI_FREQUENCY	WIFI_SPOT	LOCATION_START_TYPE	LOCATION_START_FAKE	LOCATION_START_ACCURACY	LOCATION_START_LAT	LOCATION_START_LNG	LOCATION_START_ALTITUDE	LOCATION_START_ALTITUDE_ACCURACY	LOCATION_START_COUNTRY	LOCATION_START_AAL1	LOCATION_START_AAL2	LOCATION_START_LOCALITY	LOCATION_START_FULL_ADDRESS	LOCATION_END_TYPE	LOCATION_END_FAKE	LOCATION_END_ACCURACY	LOCATION_END_LAT	LOCATION_END_LNG	LOCATION_END_ALTITUDE	LOCATION_END_ALTITUDE_ACCURACY	LOCATION_END_COUNTRY	LOCATION_END_AAL1	LOCATION_END_AAL2	LOCATION_END_LOCALITY	LOCATION_END_FULL_ADDRESS	ENV_START_BATTERY_LEVEL	ENV_START_BATTERY_CHARGING	ENV_END_BATTERY_LEVEL	ENV_END_BATTERY_CHARGING	SPEED_STATUS	SPEED_SERVER_POOL_ID	SPEED_SERVER_POOL_TYPE	SPEED_SERVER_POOL_NAME	SPEED_SERVER_POOL_COUNTRY	SPEED_SERVER_POOL_LOCALITY	SPEED_SERVER_POOL_AUTOSELECT	SPEED_DOWNLOAD_AVG_EXCL_SLOWSTART	SPEED_DOWNLOAD_AVG_INC_SLOWSTART	SPEED_DOWNLOAD_PEAK	SPEED_DOWNLOAD_DURATION	SPEED_DOWNLOAD_CONNECTIONS	SPEED_DOWNLOAD_SLOWSTART_DURATION	SPEED_DOWNLOAD_CONNECTION_TIME	SPEED_DOWNLOAD_TLS_HANDSHAKE_TIME	SPEED_DOWNLOAD_PACKETLOSS	SPEED_DOWNLOAD_LOADED_LATENCY	SPEED_DOWNLOAD_LOADED_JITTER	SPEED_DOWNLOAD_BYTES_TRANSFERRED	SPEED_UPLOAD_AVG_EXCL_SLOWSTART	SPEED_UPLOAD_AVG_INC_SLOWSTART	SPEED_UPLOAD_PEAK	SPEED_UPLOAD_DURATION	SPEED_UPLOAD_CONNECTIONS	SPEED_UPLOAD_SLOWSTART_DURATION	SPEED_UPLOAD_CONNECTION_TIME	SPEED_UPLOAD_TLS_HANDSHAKE_TIME	SPEED_UPLOAD_LOADED_LATENCY	SPEED_UPLOAD_LOADED_JITTER	SPEED_UPLOAD_BYTES_TRANSFERRED	SPEED_LATENCY_AVG	SPEED_LATENCY_MIN	SPEED_LATENCY_JITTER	SPEED_LATENCY_SAMPLES	SPEED_PROTOCOL	SPEED_SOURCE_PORT_RANGE_MIN	SPEED_SOURCE_PORT_RANGE_MAX	FILE_SIZE	FILE_TYPE	FILE_URL	BROWSE_STATUS	BROWSE_PR	BROWSE_URL	BROWSE_URL_STATUS	BROWSE_URL_LOADING_TIME	BROWSE_URL_FCP	BROWSE_URL_WEIGHT	BROWSE_URL_PR	BROWSE_URL_INDEX	STREAM_QUALITY	STREAM_STATUS	STREAM_PR	STREAM_QUALITY_STATUS	STREAM_QUALITY_TOTAL_TIME	STREAM_QUALITY_PRELOADING_TIME	STREAM_QUALITY_REBUFFERING_TIME	STREAM_QUALITY_WEIGHT	STREAM_QUALITY_PR	STREAM_CODE	BYTES_TRANSFERRED	FLEET_CODE	FLEET_NAME	SCENARIO_ID	SCENARIO_NAME	SCHEDULING_NAME	EXTRA_SCRIPT	EXTRA_VALUE	WIFI_START_RSSI	WIFI_BEST_RSSI	WIFI_END_RSSI	SCHEDULED	MOBILE_MSISDN	SPEED_LATENCY_MEDIAN	SCENARIO_RUN_ID	DEVICE_ID	ISP_ID	MOBILE_ISP_ID	FORM_NAME
3519244446677618	"2024-06-14 16:04:37"	"2024-06-14 16:02:35"	speedLatency	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	3008517					10112		252	5		11752	2950		-79		-78	-16	10	12	57										4	4	1|7001|4|lte|;;2950;252;;|;;;;;	lteca	4	226	10	3008517					10112		252	5		11752	2950		-77		-79	-14	12	15											4	1		lte	4	226	10	3008514					10112		253	2		11752	1600		-77		-64	-15	25	14											4	1					gps	0	2	44.42542	26.10794	103		ro			Bucharest	"Bl. B4, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040031, Romania"	gps	0	2	44.42378	26.1093	106		ro			Bucharest	"Credit Europe, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	57		57		Failed						1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					0	0	0	0	none																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	ce95c583-df82-582f-a132-f6f75da24988	9304	171614	171614	
3519244443653643	"2024-06-14 16:04:36"	"2024-06-14 16:04:28"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3008514					10112		253	2		11752	1600		-61		-58	-13	13	8											4	3	1|7001|4|lte|;;1600;253;;|;;;;;	lte	4	226	10	3008514					10112		253	2		11752	1600		-61		-58	-13	13	8											4	3		lte	4	226	10	3008514					10112		253	2		11752	1600		-67		-67	-13	14	6											4	3					gps	0	2	44.42336	26.11144	109		ro			Bucharest	"2, Bulevardul Octavian Goga, Nerva Traian, Sector 3, Bucharest, 030982, Romania"	gps	0	2	44.42342	26.11162	110		ro			Bucharest	"Camera de comerț și industrie, Bulevardul Octavian Goga, Nerva Traian, Sector 3, Bucharest, 030982, Romania"	57		57		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	113776	113776	140762	5034	8	0	32		0	45.114	4.683	71593584	0	0	0	0	0	0	0					0	0	0	0	http	33690	33734																							71593584	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	f859ab5b-ffe9-5ad2-8804-627f39aea56e	9304	171614	171614	
3519244425370795	"2024-06-14 16:04:27"	"2024-06-14 16:03:56"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3008514					10112		253	2		11752	1600		-59		-60	-14	12	14											4	3	1|7001|4|lte|;;1600;253;;|;;;;;	lte	4	226	10	3008514					10112		253	2		11752	1600		-53		-57	-13	15	10	83										4	3		lte	4	226	10	3008514					10112		253	2		11752	1600		-59		-58	-13	13	8											4	3					gps	0	2	44.42298	26.1099	107		ro			Bucharest	"Podul Mărășești, Centrul Civic, Sector 3, Bucharest, 030981, Romania"	gps	0	2	44.42332	26.11132	110		ro			Bucharest	"Camera de comerț și industrie, Bulevardul Octavian Goga, Nerva Traian, Sector 3, Bucharest, 030982, Romania"	57		57																																																			360	OK	88.43	OK	11337	1274	0	515816	88.73	72etp8S3ojQ	1849709	KCXNT9	"Ancom 1"	14574	"Demo "							0			2114e693-90e8-5672-ba02-07e04bd7ecdf	9304	171614	171614	
3519244425370795	"2024-06-14 16:04:27"	"2024-06-14 16:03:56"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3008514					10112		253	2		11752	1600		-59		-60	-14	12	14											4	3	1|7001|4|lte|;;1600;253;;|;;;;;	lte	4	226	10	3008514					10112		253	2		11752	1600		-53		-57	-13	15	10	83										4	3		lte	4	226	10	3008514					10112		253	2		11752	1600		-59		-58	-13	13	8											4	3					gps	0	2	44.42298	26.1099	107		ro			Bucharest	"Podul Mărășești, Centrul Civic, Sector 3, Bucharest, 030981, Romania"	gps	0	2	44.42332	26.11132	110		ro			Bucharest	"Camera de comerț și industrie, Bulevardul Octavian Goga, Nerva Traian, Sector 3, Bucharest, 030982, Romania"	57		57																																																			720	OK	88.43	OK	11359	1340	0	1333893	88.14	72etp8S3ojQ	1849709	KCXNT9	"Ancom 1"	14574	"Demo "							0			2114e693-90e8-5672-ba02-07e04bd7ecdf	9304	171614	171614	
3519244364661837	"2024-06-14 16:03:57"	"2024-06-14 16:03:07"	browse	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3008514					10112		253	2		11752	1600		-65		-64	-15	25	14											4	1	1|7001|4|lte|;;1600;253;;|;;;;;	lteca	4	226	10	3008514					10112		253	2		11752	1600		-61		-60	-13	27	15											4	3		lteca	0	0	0	3008514					10112		253	2		11752																									gps	0	2	44.42372	26.10933	106		ro			Bucharest	"Credit Europe, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	gps	0	2	44.4235	26.10942	107		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	57		57																																										NetDown	0																		0	KCXNT9	"Ancom 1"	14574	"Demo "							0			ce95c583-df82-582f-a132-f6f75da24988	9304	171614	171614	
3519244363566025	"2024-06-14 16:03:56"	"2024-06-14 16:03:33"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"		none	Mobile	"Cellular network"									0	0	0																																		0	0	0												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					gps	0	2	44.4235	26.10942	107		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	gps	0	2	44.4235	26.10942	107		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	57		57																																																				NetDown	0								0	KCXNT9	"Ancom 1"	14574	"Demo "							0			ce95c583-df82-582f-a132-f6f75da24988	9304	171614		
3519244362532572	"2024-06-14 16:03:56"	"2024-06-14 16:03:51"	browse	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3008514					10112		253	2		11752	1600		-59		-59	-13	14	12											4	3	1|7001|4|lte|;;1600;253;;|;;;;;	lte	4	226	10	3008514					10112		253	2		11752	1600		-57		-59	-13	14	12											4	3		lte	4	226	10	3008514					10112		253	2		11752	1600		-59		-60	-14	12	14											4	3					gps	0	2	44.42295	26.1098	107		ro			Bucharest	"Podul Mărășești, Bulevardul Mărășești, Centrul Civic, Sector 3, Bucharest, 030981, Romania"	gps	0	2	44.42298	26.1099	107		ro			Bucharest	"Podul Mărășești, Centrul Civic, Sector 3, Bucharest, 030981, Romania"	57		57																																										OK	91.06	https://www.ancom.ro/en/	OK	894	729	1888232	91.06												1888232	KCXNT9	"Ancom 1"	14574	"Demo "							0			2114e693-90e8-5672-ba02-07e04bd7ecdf	9304	171614	171614	
3519244353381090	"2024-06-14 16:03:51"	"2024-06-14 16:03:35"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"		none	Mobile	"Cellular network"									0	0	0																																		0	0	0												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		lte	4	226	10	3008514					10112		253	2		11752	1600	0	-71	0	-71	-14	10	12	0	0	0	0	0	0	0	0	0	0	4	3					gps	0	2	44.4235	26.10942	107		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	gps	0	2	44.4235	26.10942	107		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	57		57		Failed						1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					0	0	0	0	none																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	2114e693-90e8-5672-ba02-07e04bd7ecdf	9304	171614		
3519244352482117	"2024-06-14 16:03:51"	"2024-06-14 16:03:36"	speedUpload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3008514					10112		253	2		11752	1600		-71		-71	-14	10	12											4	3	1|7001|4|lte|;;1600;253;;|;;;;;	lte	4	226	10	3008514					10112		253	2		11752	1600		-71		-71	-14	10	12											4	3		lte	4	226	10	3008514					10112		253	2		11752	1600		-73		-71	-14	10	12											4	3					gps	0	2	44.42349	26.10942	107		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	gps	0	2	44.42347	26.10943	107		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	57		57		Failed						1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					0	0	0	0	none																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	2114e693-90e8-5672-ba02-07e04bd7ecdf	9304	171614	171614	
3519244351382472	"2024-06-14 16:03:50"	"2024-06-14 16:03:38"	speedLatency	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3008514					10112		253	2		11752	1600		-71		-72	-14	11	12											4	3	1|7001|4|lte|;;1600;253;;|;;;;;	lte	4	226	10	3008514					10112		253	2		11752	1600		-63		-66	-13	14	11	74										4	3		lte	4	226	10	3008514					10112		253	2		11752	1600		-63		-66	-13	14	11											4	3					gps	0	2	44.42344	26.10944	108		ro			Bucharest	"16, Splaiul Unirii, Centrul Civic, Sector 4, Bucharest, 040039, Romania"	gps	0	2	44.42297	26.10969	108		ro			Bucharest	"Podul Mărășești, Bulevardul Mărășești, Centrul Civic, Sector 3, Bucharest, 030981, Romania"	57		57		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					24	20	19	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		23	2114e693-90e8-5672-ba02-07e04bd7ecdf	9304	171614	171614	
3519243799430949	"2024-06-14 15:59:21"	"2024-06-14 15:57:09"	speedUpload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3934982					10113		181	6		15371	2950		-77		-77	-10	12	8	71										4	4	1|7001|4|lte|;;2950;181;;|;;;;;	lteca	4	226	10	3934978					10113		181	2		15371	1600		-67		-65	-13	22	15											4	2		lte	4	226	10	3934978					10113		181	2		15371	1600		-69		-67	-15	13	15											4	2					gps	0	2	44.42924	26.09888	105		ro			Bucharest	"Palatul de Justiție, 5, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 050091, Romania"	gps	0	2	44.42914	26.09992	105		ro			Bucharest	"Palatul de Justiție, 5, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 050091, Romania"	58		58		Failed						1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					0	0	0	0	none																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	2dbd4153-563b-5ea1-86f6-57fd7715e873	9304	171614	171614	
3519243798482362	"2024-06-14 15:59:20"	"2024-06-14 15:57:40"	speedLatency	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3934978					10113		181	2		15371	1600		-69		-67	-15	20	15	66										4	2	1|7001|4|lte|;;1600;181;;|;;;;;	lte	4	226	10	3934978					10113		181	2		15371	1600		-69		-67	-15	20	15	66										4	2		lte	4	226	10	3934978					10113		181	2		15371	1600		-69		-67	-15	20	15	66										4	2					gps	0	2	44.42914	26.09992	105		ro			Bucharest	"Palatul de Justiție, 5, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 050091, Romania"	gps	0	2	44.42914	26.09993	105		ro			Bucharest	"Palatul de Justiție, 5, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 050091, Romania"	58		58		Failed						1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					0	0	0	0	none																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	2dbd4153-563b-5ea1-86f6-57fd7715e873	9304	171614	171614	
3519243796468949	"2024-06-14 15:59:19"	"2024-06-14 15:59:11"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	3934982					10113		181	6		15371	2950		-77		-77	-15	17	15											4	2	1|7001|4|lte|;;2950;181;;|;;;;;	lteca	4	226	10	3934982					10113		181	6		15371	2950		-75		-76	-14	16	12											4	2		lteca	4	226	10	3934982					10113		181	6		15371	2950		-79		-76	-13	17	10											4	2					gps	0	2	44.42883	26.10066	106		ro			Bucharest	"1, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 040011, Romania"	gps	0	2	44.42861	26.101	107		ro			Bucharest	"Bl. 15, Splaiul Independenței, Centrul Civic, Sector 4, Bucharest, 040011, Romania"	57		57		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	99244	99244	131674	5024	8	0	34		0	63.819	3.599	62325744	0	0	0	0	0	0	0					0	0	0	0	http	43286	43362																							62325744	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	b0e0ae66-0420-530a-a411-25574d11ee80	9304	171614	171614	
3519243777236320	"2024-06-14 15:59:10"	"2024-06-14 15:58:40"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	3934982					10113		181	6		15371	2950		-71		-72	-15	7	14	65										4	2	1|7001|4|lte|;;2950;181;;|;;;;;	lteca	4	226	10	3934982					10113		181	6		15371	2950		-71		-72	-15	7	14	65										4	2		lteca	4	226	10	3934982					10113		181	6		15371	2950		-75		-74	-14	20	12											4	2					gps	0	2	44.42907	26.10015	105		ro			Bucharest	"L'optique, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 040011, Romania"	gps	0	2	44.42891	26.10054	106		ro			Bucharest	"Bl. 16, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 040011, Romania"	57		57																																																			360	OK	87.58	OK	11485	1449	0	453040	87.31	72etp8S3ojQ	1748474	KCXNT9	"Ancom 1"	14574	"Demo "							0			525dce20-4d95-5b6d-9274-1407e80c97cc	9304	171614	171614	
3519243777236320	"2024-06-14 15:59:10"	"2024-06-14 15:58:40"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	3934982					10113		181	6		15371	2950		-71		-72	-15	7	14	65										4	2	1|7001|4|lte|;;2950;181;;|;;;;;	lteca	4	226	10	3934982					10113		181	6		15371	2950		-71		-72	-15	7	14	65										4	2		lteca	4	226	10	3934982					10113		181	6		15371	2950		-75		-74	-14	20	12											4	2					gps	0	2	44.42907	26.10015	105		ro			Bucharest	"L'optique, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 040011, Romania"	gps	0	2	44.42891	26.10054	106		ro			Bucharest	"Bl. 16, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 040011, Romania"	57		57																																																			720	OK	87.58	OK	11395	1402	0	1295434	87.85	72etp8S3ojQ	1748474	KCXNT9	"Ancom 1"	14574	"Demo "							0			525dce20-4d95-5b6d-9274-1407e80c97cc	9304	171614	171614	
3519243716472405	"2024-06-14 15:58:40"	"2024-06-14 15:57:42"	browse	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lte	4	226	10	3934978					10113		181	2		15371	1600		-69		-68	-15	18	15	64										4	2	1|7001|4|lte|;;1600;181;;|;;;;;	lteca	4	226	10	3934982					10113		181	6		15371	2950		-71		-70	-14	10	15	65										4	3		lte	4	226	10	3934982					10113		181	6		15371	2950		-71		-70	-14	8	12	65										4	3					gps	0	2	44.42913	26.09994	105		ro			Bucharest	"Palatul de Justiție, 5, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 050091, Romania"	gps	0	2	44.42907	26.10015	105		ro			Bucharest	"L'optique, Splaiul Independenței, Națiunile Unite, Centrul Civic, Sector 4, Bucharest, 040011, Romania"	58		58																																										Failed	0																		0	KCXNT9	"Ancom 1"	14574	"Demo "							0			2dbd4153-563b-5ea1-86f6-57fd7715e873	9304	171614	171614	
